,State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated,C Year,C Total population,C Male Total population,C Female Total population,C Under 5 years,C 5 to 9 years,C 10 to 14 years,C 15 to 19 years,C 20 to 24 years,C 25 to 29 years,C 30 to 34 years,C 35 to 39 years,C 40 to 44 years,C 45 to 49 years,C 50 to 54 years,C 55 to 59 years,C 60 to 64 years,C 65 to 69 years,C 70 to 74 years,C 75 to 79 years,C 80 to 84 years,C 85 years and over,Total Deaths
873,Kansas,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2740733,1357291,1383442,193762.156,193606.135,191293.047,201474.257,200997.774,182965.40600000002,169344.126,171274.403,177850.549,202059.319,195866.105,169308.703,133212.738,98449.778,78836.89,67686.571,56527.530999999995,56436.769,0
874,Kansas,2010,Male,Homicide,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2740733,1357291,1383442,193762.156,193606.135,191293.047,201474.257,200997.774,182965.40600000002,169344.126,171274.403,177850.549,202059.319,195866.105,169308.703,133212.738,98449.778,78836.89,67686.571,56527.530999999995,56436.769,21
875,Kansas,2010,Male,Suicide,0,0,0,10,16,17,13,14,15,17,24,18,14,13,0,0,0,0,0,2010,2740733,1357291,1383442,193762.156,193606.135,191293.047,201474.257,200997.774,182965.40600000002,169344.126,171274.403,177850.549,202059.319,195866.105,169308.703,133212.738,98449.778,78836.89,67686.571,56527.530999999995,56436.769,171
876,Kansas,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,0
877,Kansas,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,0
878,Kansas,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,0
879,Kansas,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,0
880,Kansas,2011,Male,Homicide,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,28
881,Kansas,2011,Male,Suicide,0,0,0,0,23,11,14,10,12,21,17,20,14,16,0,0,12,0,0,2011,2931206,1454870,1476336,207083.78399999999,205809.074,205804.21,211589.891,210169.777,199228.636,182903.551,182604.596,186134.88999999998,211273.836,209684.223,184466.85,149738.094,109289.663,84565.173,72202.398,58696.409999999996,59436.116,170
882,Kansas,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,0
883,Kansas,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,0
884,Kansas,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,0
885,Kansas,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,0
886,Kansas,2012,Male,Homicide,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,13
887,Kansas,2012,Male,Suicide,0,0,0,16,23,24,18,18,19,24,29,21,16,17,10,0,0,0,0,2012,2925322,1452860,1472462,207028.12,205652.959,203937.155,208102.40600000002,210990.569,200405.485,185281.23799999998,175727.75,183463.672,204702.90099999998,208774.237,187495.059,155096.39800000002,113486.601,85780.117,70874.206,58998.697,60893.565,235
888,Kansas,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,0
889,Kansas,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,0
890,Kansas,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,0
891,Kansas,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,0
892,Kansas,2013,Male,Homicide,0,0,0,0,13,15,10,0,0,0,0,0,0,0,0,0,0,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,38
893,Kansas,2013,Male,Suicide,0,0,0,10,16,14,13,12,13,12,38,21,17,10,0,10,15,0,0,2013,2873594,1426897,1446697,200346.366,200411.632,199707.658,202792.02,206256.718,193196.492,184710.938,170479.12900000002,177559.19700000001,192812.64,204352.422,188274.597,160455.331,116412.591,88331.397,68363.562,57770.945,60436.243,201
894,Kansas,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,0
895,Kansas,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,0
896,Kansas,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,0
897,Kansas,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,0
898,Kansas,2014,Male,Homicide,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,13
899,Kansas,2014,Male,Suicide,0,0,0,0,19,16,17,14,16,17,23,15,16,13,10,10,13,0,0,2014,2905975,1443206,1462769,201800.66,204674.3,199216.45299999998,203019.123,211729.0,195077.24,190281.734,172964.117,177611.354,187005.822,204093.62,191855.796,164845.696,121483.691,90888.456,70722.649,58168.86,60411.586,199
900,Kansas,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,0
901,Kansas,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,0
902,Kansas,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,0
903,Kansas,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,0
904,Kansas,2015,Male,Homicide,0,0,0,0,29,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,39
905,Kansas,2015,Male,Suicide,0,0,0,0,12,13,17,13,14,11,22,13,12,15,15,0,0,0,0,2015,2985149,1487628,1497521,204158.94199999998,207860.499,206296.648,207143.796,221656.065,197775.18300000002,196544.141,178201.694,179383.462,185426.111,207203.84399999998,200740.119,171964.303,131719.126,96297.151,73098.142,58158.05,61826.797,157
906,Kansas,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,0
907,Kansas,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,0
908,Kansas,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,0
909,Kansas,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,0
910,Kansas,2016,Male,Homicide,0,0,0,11,18,16,10,12,0,0,0,0,0,0,0,0,0,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,67
911,Kansas,2016,Male,Suicide,0,0,0,0,19,30,18,15,17,14,17,21,13,10,0,10,11,0,0,2016,2919733,1455157,1464576,198605.986,203565.45500000002,201385.628,202905.0,218286.169,193314.96600000001,194504.106,177281.915,173208.05800000002,176648.104,197533.472,196382.944,169901.731,132630.693,96421.177,72349.291,56043.255000000005,60522.725,195
912,Kansas,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,0
913,Kansas,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,0
914,Kansas,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,0
915,Kansas,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,0
916,Kansas,2017,Male,Homicide,0,0,0,17,16,20,12,10,0,0,0,0,0,0,0,0,0,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,75
917,Kansas,2017,Male,Suicide,0,0,0,18,27,30,10,26,17,19,24,18,22,24,11,0,10,0,0,2017,2961871,1473796,1488075,198426.0,205416.0,201391.0,201508.0,223087.0,195923.0,196065.0,182002.0,173780.0,174203.0,193329.0,196217.0,179264.0,140896.0,104399.0,76103.0,56664.0,63198.0,256
918,Kentucky,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,0
919,Kentucky,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,0
920,Kentucky,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,0
921,Kentucky,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,0
922,Kentucky,2009,Male,Homicide,0,0,0,0,23,14,0,0,12,11,0,0,0,0,0,0,0,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,60
923,Kentucky,2009,Male,Suicide,0,0,0,16,21,27,27,29,28,29,26,29,19,22,24,21,11,0,0,2009,4318288,2116707,2201581,287840.01,277104.424,284152.44299999997,295335.872,302289.725,296510.64,277280.922,294427.36,315050.685,326475.148,308203.695,272857.012,220980.809,168196.956,134498.051,108206.332,79715.568,68738.398,329
924,Kentucky,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,0
925,Kentucky,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,0
926,Kentucky,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,0
927,Kentucky,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,0
928,Kentucky,2010,Male,Homicide,0,0,0,10,15,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,49
929,Kentucky,2010,Male,Suicide,0,0,0,14,16,23,22,24,32,51,38,30,35,22,18,15,10,0,0,2010,4178330,2056409,2121921,271305.691,271436.466,277220.927,289910.723,282676.766,279214.478,268043.741,282388.196,295158.127,315481.411,302928.69,271823.283,223103.67799999999,168527.27,133067.33,102575.461,75871.539,67738.23,350
930,Kentucky,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,0
931,Kentucky,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,0
932,Kentucky,2011,Female,Suicide,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,23
933,Kentucky,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,0
934,Kentucky,2011,Male,Homicide,0,0,0,12,17,13,17,0,0,0,0,0,0,0,0,0,0,0,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,59
935,Kentucky,2011,Male,Suicide,0,0,0,13,29,26,24,38,31,39,35,31,27,32,26,14,11,12,0,2011,4295103,2111391,2183712,277795.505,279709.62,284687.956,294804.281,284522.112,281953.017,274899.499,283558.23099999997,299699.963,320515.333,314629.056,283641.462,242326.269,179345.386,140261.63999999998,105344.45999999999,77203.871,71539.25,388
936,Kentucky,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4353333,2140581,2212752,280983.545,281887.11699999997,288000.849,295031.251,295084.582,282212.839,280647.31799999997,282193.983,297156.931,318988.909,318833.632,289836.295,252073.554,190377.276,142638.055,107945.779,77011.48300000001,72127.642,0
937,Kentucky,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4353333,2140581,2212752,280983.545,281887.11699999997,288000.849,295031.251,295084.582,282212.839,280647.31799999997,282193.983,297156.931,318988.909,318833.632,289836.295,252073.554,190377.276,142638.055,107945.779,77011.48300000001,72127.642,0
