State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated
Kansas,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2014,Male,Homicide,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2014,Male,Suicide,0,0,0,0,19,16,17,14,16,17,23,15,16,13,10,10,13,0,0
Kansas,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2015,Male,Homicide,0,0,0,0,29,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Kansas,2015,Male,Suicide,0,0,0,0,12,13,17,13,14,11,22,13,12,15,15,0,0,0,0
Kansas,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2016,Male,Homicide,0,0,0,11,18,16,10,12,0,0,0,0,0,0,0,0,0,0,0
Kansas,2016,Male,Suicide,0,0,0,0,19,30,18,15,17,14,17,21,13,10,0,10,11,0,0
Kansas,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,2017,Male,Homicide,0,0,0,17,16,20,12,10,0,0,0,0,0,0,0,0,0,0,0
Kansas,2017,Male,Suicide,0,0,0,18,27,30,10,26,17,19,24,18,22,24,11,0,10,0,0
Kentucky,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2009,Male,Homicide,0,0,0,0,23,14,0,0,12,11,0,0,0,0,0,0,0,0,0
Kentucky,2009,Male,Suicide,0,0,0,16,21,27,27,29,28,29,26,29,19,22,24,21,11,0,0
Kentucky,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2010,Male,Homicide,0,0,0,10,15,11,13,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2010,Male,Suicide,0,0,0,14,16,23,22,24,32,51,38,30,35,22,18,15,10,0,0
Kentucky,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2011,Female,Suicide,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0
Kentucky,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2011,Male,Homicide,0,0,0,12,17,13,17,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2011,Male,Suicide,0,0,0,13,29,26,24,38,31,39,35,31,27,32,26,14,11,12,0
Kentucky,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2012,Female,Suicide,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
Kentucky,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2012,Male,Homicide,0,0,0,11,23,12,18,14,13,12,0,0,0,0,0,0,0,0,0
Kentucky,2012,Male,Suicide,0,0,0,15,35,29,29,21,33,27,43,35,29,24,21,17,19,0,0
Kentucky,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Kentucky,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2013,Male,Homicide,0,0,0,0,20,13,23,0,0,11,10,0,0,0,0,0,0,0,0
Kentucky,2013,Male,Suicide,0,0,0,13,23,24,34,14,24,34,48,40,27,27,24,16,10,0,0
Kentucky,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Kentucky,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2014,Male,Homicide,0,0,0,0,13,24,15,15,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2014,Male,Suicide,0,0,0,12,21,23,22,28,36,37,37,38,42,24,28,24,0,0,0
Kentucky,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Kentucky,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2015,Male,Homicide,0,0,0,11,24,31,16,12,0,0,10,0,0,0,0,0,0,0,0
Kentucky,2015,Male,Suicide,0,0,0,24,30,27,30,30,31,34,35,39,35,36,27,19,13,0,0
Kentucky,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2016,Female,Homicide,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
Kentucky,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2016,Male,Homicide,0,0,0,16,33,24,21,27,15,13,15,0,0,0,0,0,0,0,0
Kentucky,2016,Male,Suicide,0,0,0,21,27,27,20,34,30,35,43,33,30,17,27,19,25,12,0
Kentucky,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Kentucky,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,2017,Male,Homicide,0,0,0,26,28,35,23,24,11,11,12,0,0,0,0,0,0,0,0
Kentucky,2017,Male,Suicide,0,0,0,20,29,30,21,18,35,33,36,40,24,32,35,18,10,0,0
Louisiana,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2009,Female,Homicide,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Louisiana,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2009,Male,Homicide,0,0,0,64,93,63,42,39,22,18,15,13,0,0,0,0,0,0,0
Louisiana,2009,Male,Suicide,0,0,0,13,19,28,19,20,22,30,24,23,18,17,11,12,11,0,0
Louisiana,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2010,Female,Homicide,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2010,Male,Homicide,0,0,0,54,88,70,48,32,22,17,12,11,0,0,0,0,0,0,0
Louisiana,2010,Male,Suicide,0,0,0,11,28,29,30,33,25,28,29,23,21,23,14,16,0,0,0
Louisiana,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2011,Female,Homicide,0,0,0,0,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2011,Male,Homicide,0,0,0,45,97,71,43,25,23,12,16,0,0,0,0,0,0,0,0
Louisiana,2011,Male,Suicide,0,0,0,14,30,25,29,24,19,32,32,20,20,18,12,15,11,10,0
Louisiana,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2012,Female,Suicide,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Louisiana,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2012,Male,Homicide,0,0,0,54,87,78,53,34,21,18,10,0,0,0,0,0,0,0,0
Louisiana,2012,Male,Suicide,0,0,0,14,18,25,22,28,25,22,29,26,22,16,17,0,15,11,0
Louisiana,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2013,Female,Homicide,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Louisiana,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2013,Male,Homicide,0,0,0,56,100,66,55,39,25,12,17,10,0,0,0,0,0,0,0
Louisiana,2013,Male,Suicide,0,0,0,10,35,24,22,23,23,34,30,18,32,19,17,13,14,14,0
Louisiana,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2014,Female,Homicide,0,0,0,11,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2014,Female,Suicide,0,0,0,0,0,11,0,0,0,12,17,17,0,0,0,0,0,0,0
Louisiana,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2014,Male,Homicide,0,0,0,50,67,66,58,40,11,20,15,0,0,0,0,0,0,0,0
Louisiana,2014,Male,Suicide,0,0,0,15,26,30,24,27,18,23,38,33,25,27,23,17,15,0,0
Louisiana,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2015,Female,Homicide,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2015,Male,Homicide,0,0,0,45,73,72,55,42,31,19,20,12,0,0,0,0,0,0,0
Louisiana,2015,Male,Suicide,0,0,0,19,30,35,29,24,35,29,34,29,26,34,27,15,13,14,0
Louisiana,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2016,Female,Homicide,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2016,Female,Suicide,0,0,0,0,0,11,11,11,0,0,0,11,0,0,0,0,0,0,0
Louisiana,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2016,Male,Homicide,0,0,0,57,95,67,77,58,36,22,17,16,0,0,0,0,0,0,0
Louisiana,2016,Male,Suicide,0,0,0,0,28,34,23,30,22,27,29,35,26,21,22,16,14,0,0
Louisiana,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2017,Female,Homicide,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Louisiana,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana,2017,Male,Homicide,0,0,0,71,93,86,50,48,29,24,21,11,11,0,0,0,0,0,0
Louisiana,2017,Male,Suicide,0,0,0,24,31,27,36,25,20,23,33,35,25,20,23,17,14,0,0
Maine,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2009,Male,Suicide,0,0,0,0,0,0,0,12,12,12,0,0,0,11,0,0,0,0,0
Maine,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0
Maine,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,10,0
Maine,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0
Maine,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2013,Male,Suicide,0,0,0,0,10,0,0,0,12,0,14,14,0,0,0,0,0,0,0
Maine,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0
Maine,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,20,13,14,0,0,0,0,0,0,0
Maine,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2016,Male,Suicide,0,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Maine,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine,2017,Male,Suicide,0,0,0,0,10,0,0,0,0,10,11,11,13,0,0,13,0,0,0
Maryland,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2009,Male,Homicide,0,0,0,36,71,52,36,39,12,12,12,0,0,0,0,0,0,0,0
Maryland,2009,Male,Suicide,0,0,0,0,19,10,20,11,14,21,25,21,14,0,16,0,11,10,0
Maryland,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2010,Male,Homicide,0,0,0,31,64,64,48,23,20,10,0,0,0,0,0,0,0,0,0
Maryland,2010,Male,Suicide,0,0,0,0,13,13,13,12,15,29,28,14,11,16,10,10,0,0,0
Maryland,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2011,Male,Homicide,0,0,0,32,73,46,40,14,12,0,0,0,0,0,0,0,0,0,0
Maryland,2011,Male,Suicide,0,0,0,11,17,18,0,19,15,22,14,22,15,15,0,13,15,0,0
Maryland,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2012,Male,Homicide,0,0,0,39,55,51,35,29,19,10,0,0,0,0,0,0,0,0,0
Maryland,2012,Male,Suicide,0,0,0,0,20,15,0,10,18,29,32,31,20,14,13,14,11,0,0
Maryland,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2013,Male,Homicide,0,0,0,26,72,58,43,28,10,14,0,0,0,0,0,0,0,0,0
Maryland,2013,Male,Suicide,0,0,0,0,23,12,16,17,14,18,26,26,17,15,0,11,0,0,0
Maryland,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2014,Male,Homicide,0,0,0,16,55,57,23,25,11,20,0,0,0,0,0,0,0,0,0
Maryland,2014,Male,Suicide,0,0,0,0,13,20,15,11,16,10,22,21,25,18,19,14,0,0,0
Maryland,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2015,Male,Homicide,0,0,0,29,115,82,69,45,29,20,12,0,0,0,0,0,0,0,0
Maryland,2015,Male,Suicide,0,0,0,0,0,20,10,13,19,17,25,23,18,13,16,0,16,0,0
Maryland,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2016,Male,Homicide,0,0,0,43,109,88,50,34,31,18,0,0,0,0,0,0,0,0,0
Maryland,2016,Male,Suicide,0,0,0,0,11,19,15,12,12,25,14,32,15,23,0,12,12,0,0
Maryland,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,2017,Male,Homicide,0,0,0,41,93,94,68,39,30,19,13,0,0,0,0,0,0,0,0
Maryland,2017,Male,Suicide,0,0,0,0,14,20,11,13,13,30,19,28,26,17,16,10,11,0,0
Massachusetts,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2009,Male,Homicide,0,0,0,13,29,19,14,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0
Massachusetts,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2010,Male,Homicide,0,0,0,20,37,22,13,0,0,0,0,0,0,0,0,0,0,0,0
